epoch,phase,loss,accuracy,f1,recall,precision
1,train,0.2677077156887657,0.8947557210922241,0.9050242900848389,0.897172212600708,0.9130150675773621
1,val,0.392999324990415,0.8362069129943848,0.8467742204666138,0.8097686171531677,0.8873239159584045
2,train,0.23797225558209692,0.9073275923728943,0.9162881374359131,0.9074550271034241,0.9252948760986328
2,val,0.3880854410001601,0.8333333134651184,0.8428184390068054,0.7994858622550964,0.8911174535751343
3,train,0.23098863113200527,0.9087643623352051,0.9173176884651184,0.9055269956588745,0.9294195175170898
3,val,0.37621121639492866,0.8376436829566956,0.8526727557182312,0.8406169414520264,0.8650793433189392
4,train,0.22117798552773466,0.9137930870056152,0.9221284985542297,0.913239061832428,0.9311926364898682
4,val,0.37454250660435906,0.8304597735404968,0.8405405282974243,0.7994858622550964,0.8860399127006531
5,train,0.2081147455449762,0.9181034564971924,0.9264516234397888,0.922879159450531,0.9300518035888672
5,val,0.3682779419696194,0.8333333134651184,0.8453333377838135,0.8149100542068481,0.8781163692474365
6,train,0.20591097659078136,0.9198994040489197,0.9277147650718689,0.9196658134460449,0.9359058141708374
6,val,0.3768239302196722,0.8362069129943848,0.8438355922698975,0.791773796081543,0.9032257795333862
7,train,0.19580605268564033,0.9288793206214905,0.9356725215911865,0.9254498481750488,0.9461235404014587
7,val,0.3628611331698538,0.8376436829566956,0.8487282395362854,0.8149100542068481,0.8854748606681824
8,train,0.1878582282398624,0.9335488677024841,0.9401488304138184,0.9338046312332153,0.9465798139572144
8,val,0.3680668815799143,0.8390804529190063,0.8478260636329651,0.8020565509796143,0.8991354703903198
9,train,0.17874359459370032,0.9321120977401733,0.9386960864067078,0.9299485683441162,0.9476096630096436
9,val,0.35836737594385254,0.8419540524482727,0.8533333539962769,0.8226221203804016,0.886426568031311
10,train,0.1775477645469123,0.9349856376647949,0.9415186047554016,0.9363753199577332,0.9467186331748962
10,val,0.35825297202187023,0.8376436829566956,0.8466756939888,0.8020565509796143,0.8965517282485962
