epoch,phase,loss,accuracy,f1,recall,precision
1,train,0.5739825093883207,0.7119252681732178,0.760882556438446,0.8200514316558838,0.7096773982048035
1,val,0.47605590744950305,0.7887930870056152,0.8122605085372925,0.817480742931366,0.807106614112854
2,train,0.39258694408953876,0.8423132300376892,0.8585240244865417,0.8560411334037781,0.8610213398933411
2,val,0.39784723109212417,0.8218390941619873,0.8319783210754395,0.7892031073570251,0.8796561360359192
3,train,0.3033542384703954,0.883261501789093,0.8943776488304138,0.8843187689781189,0.9046679735183716
3,val,0.3595501246123478,0.8448275923728943,0.8604651093482971,0.8560411334037781,0.864935040473938
4,train,0.23787946185503883,0.9166666865348816,0.9239344000816345,0.9055269956588745,0.9431057572364807
4,val,0.33319412257479525,0.8505747318267822,0.8620689511299133,0.8354755640029907,0.8904109597206116
5,train,0.18472969908823914,0.9432471394538879,0.9488010406494141,0.9408740401268005,0.95686274766922
5,val,0.3223307917172881,0.8620689511299133,0.8743455410003662,0.8586118221282959,0.890666663646698
6,train,0.1463567614555359,0.9615660905838013,0.965089738368988,0.9505141377449036,0.9801192879676819
6,val,0.32933449436878337,0.8591954112052917,0.8661202192306519,0.8149100542068481,0.9241982698440552
7,train,0.11206794393131103,0.9744971394538879,0.9770300984382629,0.9704369902610779,0.9837133288383484
7,val,0.3178785981117994,0.8620689511299133,0.8743455410003662,0.8586118221282959,0.890666663646698
8,train,0.08533881009481419,0.9838362336158752,0.9854978919029236,0.9826478362083435,0.988364577293396
8,val,0.317772941685271,0.8649425506591797,0.874331533908844,0.8406169414520264,0.9108635187149048
9,train,0.06720816114938807,0.9892241358757019,0.990328848361969,0.9871465563774109,0.9935317039489746
9,val,0.32218611651453477,0.8692528605461121,0.8801053762435913,0.8586118221282959,0.9027026891708374
10,train,0.05337540153414011,0.991738498210907,0.9926068782806396,0.9922879338264465,0.9929260611534119
10,val,0.3325764464920965,0.8606321811676025,0.869448184967041,0.8303341865539551,0.9124293923377991
