epoch,phase,loss,accuracy,f1,recall,precision
1,train,0.595949008204471,0.6889367699623108,0.7340294718742371,0.8074324131011963,0.6728603839874268
1,val,0.4849126520513118,0.7801724076271057,0.7957276105880737,0.8054053783416748,0.7862796783447266
2,train,0.4385208398446269,0.8117815852165222,0.8243967890739441,0.8310810923576355,0.8178191781044006
2,val,0.4224360002868477,0.8117815852165222,0.8260292410850525,0.8405405282974243,0.8120104670524597
3,train,0.3472619806898051,0.8706896305084229,0.8791946172714233,0.8851351141929626,0.8733333349227905
3,val,0.38341770877783327,0.829023003578186,0.8402684330940247,0.8459459543228149,0.8346666693687439
4,train,0.27541968517604914,0.9026580452919006,0.9090299010276794,0.9148648381233215,0.9032688736915588
4,val,0.36020929135125257,0.8333333134651184,0.8410958647727966,0.8297297358512878,0.8527777791023254
5,train,0.22743878881821686,0.9303160905838013,0.9341926574707031,0.9304053783416748,0.9380108714103699
5,val,0.33965316483344155,0.8405172228813171,0.8497970104217529,0.8486486673355103,0.8509485125541687
6,train,0.18288937836200342,0.9454023241996765,0.9487870335578918,0.9513513445854187,0.9462365508079529
6,val,0.3325701609425161,0.8462643623352051,0.8540245294570923,0.8459459543228149,0.8622589707374573
7,train,0.14396328234980846,0.9619252681732178,0.9640190005302429,0.9594594836235046,0.968622088432312
7,val,0.33148771695707036,0.8491379022598267,0.8539638519287109,0.8297297358512878,0.8796561360359192
8,train,0.10980297436659363,0.9820402264595032,0.9830737709999084,0.9810810685157776,0.9850746393203735
8,val,0.3321791839325565,0.857758641242981,0.8638239502906799,0.8486486673355103,0.8795518279075623
9,train,0.08323133578416946,0.9867097735404968,0.9874703884124756,0.9851351380348206,0.9898167252540588
9,val,0.3304969072341919,0.857758641242981,0.8660351634025574,0.8648648858070374,0.8672086596488953
10,train,0.061643868021067534,0.9949712753295898,0.9952702522277832,0.9952702522277832,0.9952702522277832
10,val,0.3406935697314383,0.8563218116760254,0.8618784546852112,0.8432432413101196,0.8813559412956238
